hit_id,particle_id,tx,ty,tz,tpx,tpy,tpz,weight
103597,301749215229382657,-393.669,-44.0782,2948.5,-0.275577,-0.161887,0.204142,     0
103598,4507173040160768,-290.734,-13.6723,2948.5,-45.3272,-2.08271,459.518,4.43669e-05
103599,693558603222614016,-282.41,-24.5836,2948.5,-0.215009,-0.0688732,2.50803,6.04963e-06
103600,445857462621306880,-262.549,-13.6305,2948.5,-1.56378,-0.127389,17.8362,2.24163e-05
103601,630505047343497216,-286.422,-6.61128,2948.5,-0.713371,-0.0649045,7.63191,1.25423e-05
103602,229686329774964736,-345.764,-23.128,2948.5,-0.253251,0.0405214,2.01138,6.45466e-06
103603,873710972093595648,-277.32,-0.0788614,2948.5,-0.522376,0.0510771,5.38133,8.18052e-06
103604,58547138753200128,-304.775,-19.8924,2948.5,-0.19372,-0.0634365,2.14555,8.87338e-06
103605,693556610357788672,-299.731,-26.9535,2948.5,-0.278443,-0.0775389,2.9963,8.13311e-06
103606,364796036582998016,-369.29,-31.7253,2948.5,-0.634556,0.00360699,4.9143,9.59891e-06
103607,63054105634930688,-467.006,-12.9729,2954.5,-0.202425,0.0636948,1.23528,7.47422e-06
103608,306247179842879488,-390.394,-45.1014,2954.5,-0.8389,-0.16248,6.54126,8.67668e-06
103609,0,-494.186,-10.3251,2954.5,141936,-98407.6,984972,     0
103610,711580285996630016,  -470,-17.4082,2954.5,-0.23487,-0.0760769,1.69368,6.45466e-06
103611,306250684536193024,-415.517,-8.03038,2954.5,-1.25589,0.0369151,8.73336,1.61449e-05
103612,427842926672871424,-424.225,-0.741482,2954.5,-0.742281,0.0593445,5.05854,8.80181e-06
103613,391821620076871680,-579.505,-3.52428,2948.5,-0.63117,0.0775477,3.14704,7.64527e-06
103614,0,-549.688,-15.1118,2948.5,-547657,-271524,791420,     0
103615,337772171076042752,-569.506,-38.4681,2948.5,-0.539937,0.0457198,2.69494,7.77659e-06
103616,216178485830352896,-574.431,-79.1281,2945.5,-0.989943,-0.0550803,4.95211,1.43072e-05
103617,292737549191872512,-632.555,-127.732,2945.5,-0.740603,-0.0568311,3.31236,8.24594e-06
103618,535929180290809856,-554.432,-117.32,2945.5,-0.113781,-0.101139,0.924491,6.56826e-06
103619,0,-678.512,-143.777,2945.5,458272,-160990,874110,     0
103620,0,-549.793,-93.0728,2945.5,-175964,-35941.1,983740,     0
103621,891713894450462720,-298.59,-70.526,2945.5,-0.352971,-0.0226647,3.24175,6.19367e-06
103622,306247179842879488,-389.239,-44.8766,2945.5,-0.840064,-0.164405,6.54221,5.78445e-06
103623,941257957117526016,-263.305,-60.2281,2945.5,-0.119738,-0.0793211,1.73601,8.87338e-06
103624,292740710287802368,-262.449,-50.4525,2945.5,-0.72627,-0.189547,8.40648,1.16782e-05
103625,860194881811775488,-352.695,-76.7257,2945.5,-0.531644,-0.181445,4.73503,9.40263e-06
103626,0,-355.25,-82.7809,2945.5,-108116,-26209.9,993793,     0
103627,0,-237.33,-43.2197,2945.5,535671,92770.7,839315,     0
103628,837693857385676800,-345.987,-77.2223,2945.5,-0.342866,-0.176528, 3.192,1.41259e-05
103629,211675642117226496,-369.043,-81.2724,2945.5,-0.233803,-0.112008,2.14785,6.96788e-06
103630,540433604551901184,-410.804,-51.6686,2951.5,-0.826655,-0.168223,6.15279,1.19401e-05
103631,0,-442.514,-77.267,2951.5,331049,-129542,934679,     0
103632,22526931668828160,-479.977,-95.6394,2951.5,-0.675301,-0.0549624,4.02216,8.87183e-06
103633,306247179842879488,-390.009,-45.0267,2951.5,-0.839393,-0.16292,6.54127,7.95362e-06
103634,301749215229382657,-397.747,-46.45,2951.5,-0.276864,-0.160235,0.202087,     0
103635,499900314552369152,-591.01,-163.432,2948.5,-0.366888,-0.188972,2.1038,8.13311e-06
103636,535929180290809856,-554.801,-117.648,2948.5,-0.113716,-0.101194,0.924422,7.47422e-06
103637,878208661845966848,-568.085,-139.209,2948.5,-0.235197,0.0289843,1.15004,6.96788e-06
103638,364806000907124736,-548.837,-151.159,2948.5,-0.994294,-0.185014,5.19487,1.08809e-05
103639,0,-312.595,-101.916,2948.5,-409793,-436203,801122,     0
103640,0,-340.913,-108.017,2948.5,-214356,85642.8,972994,     0
103641,220712115869057024,-232.61,-61.7113,2948.5,-0.216119,-0.0210694,2.19473,1.98537e-05
103642,891713894450462720,-298.917,-70.547,2948.5,-0.353339,-0.0225356,3.24156,6.96788e-06
103643,801643276292587520,-259.335,-82.9664,2948.5,-0.869466,-0.340348, 10.24,1.39603e-05
103644,824162717538451456,-238.897,-88.8048,2948.5,-0.131019,-0.102282,2.0585,8.13311e-06
103645,0,-371.171,-122.432,2948.5,225203,-42955.2,973365,     0
103646,0,-259.513,-63.6089,2948.5,-18838.5, -8717,999785,     0
103647,117117298531106816,-447.468,-151.047,2954.5,-0.342992,-0.202441,2.30455,1.09089e-05
103648,0,-413.622,-115.541,2954.5,540599,-150563,827698,     0
103649,9010016753287168,-402.434,-111.31,2954.5,-0.262758,-0.135869,2.25037,6.45466e-06
103650,292735899924430848,-433.26,-143.392,2954.5,-2.3637,-0.711231,15.8245,2.4893e-05
103651,292750812050882560,-399.788,-111.934,2954.5,-0.208253,-0.123094,1.74808,8.13311e-06
103652,360289413298651136,-433.061,-111.655,2954.5,-0.444802,-0.183005,3.24662,6.04963e-06
103653,878205225872130048,-532.459,-183.45,2945.5,-1.30243,-0.361199,6.99239,1.91468e-05
103654,0,-571.061,-217.933,2945.5,-238691,-3577.74,971089,     0
103655,369297231028682752,-618.114,-212.57,2945.5,-0.601784,-0.108193,2.7154,8.82023e-06
103656,211672549740773376,-544.068,-222.845,2945.5,-0.606446,-0.153692,3.09802,8.42524e-06
103657,292734525534896128,-554.655,-210.41,2945.5,-0.462462,-0.0869666,2.29082,7.47422e-06
103658,954774253557776384,-402.009,-157.612,2951.5,-0.192031,0.00191356,1.22302,6.96788e-06
103659,860203128148983808,-496.1,-226.16,2951.5,-0.222403,-0.0551225,1.16283,8.13311e-06
103660,0,-353.525,-171.07,2951.5,11606.3,8674.28,999895,     0
103661,153127266413445120,-482.656,-202.346,2951.5,-0.153309,0.023836,0.823385,6.96788e-06
103662,0,-489.926,-196.376,2951.5,-603507,-244697,758883,     0
103663,265712927770673152,-387.37,-174.367,2951.5,-0.302931,-0.0549881,2.05249,8.87338e-06
103664,950265431250173952,-290.513,-128.716,2945.5,-0.134245,-0.121399,1.75946,7.47422e-06
103665,707075793016061952,-321.235,-145.673,2945.5,-0.488501,-0.290999,4.8714,8.05239e-06
103666,558453225741615104,-267.742,-118.669,2945.5,-0.59423,-0.32658,6.87625,8.44018e-06
103667,445860829875666944,-329.84,-136.667,2945.5,-2.23228,-0.858445,19.6804,3.26179e-05
103668,680046429950967808,-280.367,-121.407,2945.5,-0.475983,-0.140729,4.6524,8.87338e-06
103669,49542825716482048,-278.964,-131.463,2945.5,-0.378923,-0.241266,4.38336,6.96788e-06
103670,824162717538451456,-238.705,-88.6559,2945.5,-0.13162,-0.102211,2.05865,7.04869e-06
103671,225181080880152576,-286.558,-130.118,2945.5,-0.430256,-0.254125,4.74766,7.55342e-06
103672,63050738380570624,-326.861,-125.601,2945.5,-0.451295,-0.112352,3.81108,8.87338e-06
103673,734095604073889792,-301.14,-134.953,2945.5,-2.43985,-1.02853,23.5875,2.51052e-05
103674,324268450300035072,-226.884,-96.72,2945.5,-0.203384,-0.0307207,2.29811,6.45466e-06
103675,364801327982706688,-507.681,-257.073,2948.5,-0.218017,-0.0151672,1.11017,8.13311e-06
103676,94586930888441856,-493.276,-246.402,2948.5,-0.0665018,-0.125338,0.798875,7.47422e-06
103677,801648980009156608,-523.197,-269.235,2948.5,-0.250615,-0.0311642,1.26083,6.04963e-06
103678,860203128148983808,-495.528,-226.021,2948.5,-0.220674,-0.0536203,1.16424,7.04869e-06
103679,459368673837060097,-410.561,-223.536,2954.5,0.812287,-0.166224,1.68194,1.2296e-05
103680,711571146306224128,-373.607,-190.742,2954.5,-0.202922,-0.0267702,1.43007,6.96788e-06
103681,761109024220381184,-418.937,-256.685,2954.5,-0.656855,-0.313932,4.36491,1.10423e-05
103682,0,-327.982,-167.051,2948.5,-755036,-39328.3,654503,     0
103683,0,-266.493,-146.123,2948.5,198651,34489.7,979463,     0
103684,9010085472763904,-254.409,-168.729,2948.5,-0.390794,-0.180397,4.06827,6.45466e-06
103685,747598775094083584,-216.974,-119.539,2948.5,-0.228645,-0.184986,3.57981,7.47422e-06
103686,954770199108648960,-280.893,-154.939,2948.5,-0.297297,-0.23241,3.53289,6.45466e-06
103687,873713239836327936,-247.726,-147.155,2948.5,-0.317569,-0.124861,3.41264,7.47422e-06
103688,941264691626246144,-466.541,-321.135,2945.5,-0.0813494,-0.156981,0.967347,6.96788e-06
103689,180158003868073984,-569.167,-354.118,2945.5,-1.39475,-0.760347,6.94509,2.2358e-05
103690,229690452943568896,-556.822,-395.16,2945.5,-0.464327,-0.212245,2.1839,8.33188e-06
103691,0,-498.828,-300.682,2945.5,-741088,-320180,590147,     0
103692,0,-523.522,-371.317,2945.5,-372054,-211638,903762,     0
103693,702566283513692160,-531.071,-387.074,2945.5,-0.14632,-0.22607,1.26798,5.79264e-06
103694,0,-370.293,-293.051,2951.5,-510395,-338152,790664,     0
103695,306259068312354816,-362.988,-272.493,2951.5,-0.230883,-0.0855241,1.59664,6.45466e-06
103696,909727399606747136,-383.834,-289.611,2951.5,-0.275608,-0.303674,2.56796,6.96788e-06
103697,324260410121256960,-342.631,-260.635,2951.5,-0.180339,-0.230433,2.01689,6.45466e-06
103698,558448209219813376,-384.391,-274.972,2951.5,-0.400819,-0.379483,3.46411,7.14658e-06
103699,9010085472763904,-254.121,-168.596,2945.5,-0.391109,-0.180614,4.0683,5.79264e-06
103700,734086945419821056,-201.131,-168.709,2945.5,-0.647391,-0.61495,10.0561,1.05705e-05
103701,157628460859129856,-261.034,-195.198,2945.5,-0.289425,-0.291241,3.70126,6.96788e-06
103702,562959024392241152,-236.897,-191.919,2945.5,-0.23713,-0.110251,2.4526,6.96788e-06
103703,333269189923962880,-229.94,-180.961,2945.5,-0.297041,-0.313685,4.35697,7.47422e-06
103704,117095102140121088,-235.386,-161.974,2945.5,-0.358457,-0.313783, 4.956,6.96788e-06
103705,0,-279.277,-182.668,2945.5,330765,409117,850422,     0
103706,707066103569842176,-306.868,-208.389,2945.5,-0.312607,-0.29527,3.46782,6.96788e-06
103707,306250959414099968,-487.139,-371.71,2948.5,-0.792606,-0.714637,5.13914,1.09263e-05
103708,418845485583826944,-498.927,-452.34,2948.5,-0.496032,-0.3179,2.58508,8.72097e-06
103709,702566283513692160,-531.417,-387.609,2948.5,-0.145993,-0.226374,1.26788,6.45466e-06
103710,797145998857076736,-483.98,-405.156,2948.5,-0.366055,-0.185546,1.92471,8.87338e-06
103711,630505665818787840,-439.796,-394.864,2948.5,-1.29991,-1.05212,8.3562,2.01454e-05
103712,562952908358811648,-348.915,-340.916,2954.5,-0.119175,-0.218317,1.52896,8.87338e-06
103713,941253146770935809,-360.07,-356.639,2954.5,0.0442975,-0.373033,1.28977,1.72538e-05
103714,747606952711815168,-310.968,-298.509,2954.5,-0.689732,-0.559811,6.12236,1.45267e-05
103715,0,-289.864,-275.236,2954.5,-315039,-243531,917302,     0
103716,0,-372.554,-371.913,2954.5,-219332,-78611.2,972478,     0
103717,711569634477735936,-369.423,-341.991,2954.5,-0.837968,-0.886884,7.18072,1.6209e-05
103718,526921362560778240,-206.205,-214.723,2948.5,-1.39476,-1.36855,19.3341,2.14211e-05
103719,112600092447342592,-187.872,-187.432,2948.5,-2.23518,-2.15091,34.463,3.73711e-05
103720,117101012015120384,-170.769,-178.988,2948.5,-0.234575,-0.168755,3.42865,5.67915e-06
103721,418845485583826944,-498.352,-451.973,2945.5,-0.495594,-0.316813,2.58537,7.66389e-06
103722,954763327160975360,-472.89,-456.889,2945.5,-0.218413,-0.0841686,1.09317,6.04963e-06
103723,779124728399921152,-395.295,-392.522,2945.5,-0.399246,-0.285099,2.57372,8.13311e-06
103724,824162786257928192,-448.067,-467.921,2945.5,-0.285947,-0.429306,2.3621,8.52195e-06
103725,666533225887170560,-425.057,-396.843,2945.5,-0.418636,-0.27531,2.53239,8.24077e-06
103726,630505665818787840,-439.33,-394.487,2945.5,-1.29968,-1.05189,8.35659,1.7907e-05
103727,801650216959737856,-386.631,-419.472,2945.5,-0.18022,-0.0717933,1.04174,6.96788e-06
103728,837670492763586560,-370.445,-387.122,2951.5,-0.148712,-0.0411312,0.873305,6.04963e-06
103729,301741243753299968,-277.205,-289.805,2951.5,-0.259316,-0.37894,3.37987,6.45466e-06
103730,0,-320.959,-343.482,2951.5,-121608,-80061.7,989344,     0
103731,292757409120649216,-278.048,-326.047,2951.5,-0.254753,-0.186956,2.21009,8.13311e-06
103732,0,-197.938,-258.537,2945.5,598977,148892,786802,     0
103733,301759591853588480,-150.361,-190.731,2945.5,-0.168806,-0.301439,4.16244,6.96788e-06
103734,0,-236.8,-282.429,2945.5,-80873.8,-170821,981977,     0
103735,153126785377107968,-184.081,-236.954,2945.5,-0.156073,-0.292624,3.1976,8.87338e-06
103736,711572245817851904,-158.3,-211.397,2945.5,-0.0626102,-0.177917,2.03278,6.19367e-06
103737,837701141650210816,-173.318,-192.189,2945.5,-0.413092,-0.376455,6.38322,8.22216e-06
103738,180144122533773312,-199.97,-259.217,2945.5,-0.355032,-0.561323,5.88861,7.05467e-06
103739,112600161166819328,-155.65,-205.001,2945.5,-2.03948,-2.77432,39.3902,3.48394e-05
103740,671053318188957696,-246.172,-269.853,2945.5,-0.0869093,-0.196925,1.69746,6.96788e-06
103741,468384050709532673,-229.524,-260.356,2945.5,-0.266234,-0.022834,0.376185,     0
103742,27025239896489984,-212.078,-263.247,2945.5,-0.198849,-0.148008,2.21919,6.45466e-06
103743,810650406827851776,-233.847,-251.314,2945.5,-0.268941,-0.193354,2.8378,8.13311e-06
103744,860194744372822016,-218.226,-283.567,2945.5,-0.415084,-0.433225,4.99368,8.26251e-06
103745,950266805639708672,-213.844,-242.123,2945.5,-0.293298,-0.242165,3.46868,8.87338e-06
103746,63068880322428928,-165.697,-217.413,2945.5,-0.113702,-0.246455,2.85647,1.09089e-05
103747,851190912372441088,-250.508,-286.429,2945.5,-0.0557977,-0.172508,1.35945,7.47422e-06
103748,0,-221.087,-257.969,2945.5,21307.1,52401.3,998399,     0
103749,0,-206.436,-271.33,2945.5,-44563.9,-387055,920979,     0
103750,225189602095267840,-217.648,-236.495,2945.5,-0.717588,-0.688359,9.16936,1.47343e-05
103751,680046155073060864,-191.825,-218.43,2945.5,-0.0693583,-0.169983,1.84162,6.45466e-06
103752,117101012015120384,-170.564,-178.84,2945.5,-0.234536,-0.169092,3.42872,5.17434e-06
103753,409828390724435968,-392.475,-494.094,2948.5,-0.0756719,-0.237891,1.18866,7.47422e-06
103754,337776706561507328,-363.668,-443.669,2948.5,-0.135241,-0.0282807,0.756728,6.45466e-06
103755,13512929185890304,-390.482,-500.819,2948.5,-0.253643,-0.468736,2.45343,8.57212e-06
103756,67557018067533824,-377.761,-470.858,2948.5,-0.227333,-0.1195,1.20486,7.47422e-06
103757,680048766413176832,-445.202,-520.815,2948.5,-0.370779,-0.583424,2.98763,9.93396e-06
103758,837682862269399040,-354.934,-444.613,2948.5,-0.354474,-0.575444,3.5034,9.60439e-06
103759,594478174469881856,-243.681,-328.766,2954.5,-0.152904,-0.0957799,1.30858,7.47422e-06
103760,0,-313.97,-445.361,2954.5,81933.9,-496255,864302,     0
103761,680046292512014336,-286.354,-397.053,2954.5,-0.351279,-0.623035,4.25525,7.54965e-06
103762,734093817367494656,-302.609,-436.845,2954.5,-0.415846,-0.450149,3.40179,7.6397e-06
103763,932256667737784320,-275.157,-352.847,2954.5,-0.208391,-0.390908,2.84606,6.96788e-06
103764,297239430832324608,-133.089,-204.79,2948.5,-0.039932,-0.162379,1.89412,7.47422e-06
103765,711572245817851904,-158.392,-211.659,2948.5,-0.0627189,-0.17826,2.03267,6.96788e-06
103766,18019071433900032,-192.492,-314.97,2948.5,-0.239501,-0.260684,2.91366,6.45466e-06
103767,328764971821301760,-215.671,-300.727,2948.5,-0.130218,-0.293215,2.50134,9.85932e-06
103768,301756087177060354,-330.607,-529.48,2945.5,0.155575,-0.138977,0.292571,     0
103769,153135512767434753,-289.182,-483.491,2945.5,-0.115485,-0.34213,0.198921,     0
103770,914238214779174912,-385.827,-573.835,2945.5,-0.223494,-0.51338,2.39323,6.76161e-06
103771,481885572445503488,-342.365,-502.014,2945.5,-0.2397,-0.507457,2.69294,7.6307e-06
103772,4531087418064896,-314.879,-465.692,2945.5,-0.039138,-0.213148,1.13448,6.45466e-06
103773,914231136673071104,-223.668,-387.332,2951.5,-0.0354398,-0.203991,1.36477,6.04963e-06
103774,968290481278550016,-247.607,-445.443,2951.5,-0.242547,-0.631383,3.77837,9.60883e-06
103775,680048697693700096,-275.163,-441.567,2951.5,-0.516827,-0.679952,4.89427,8.57221e-06
103776,864694701867925504,-203.813,-425.578,2951.5,-0.143725,-0.142613,1.3406,6.56826e-06
103777,337792993077493760,-233.432,-443.921,2951.5,-0.152356,-0.453541,2.75007,6.96788e-06
103778,662040415217647616,-280.281,-457.453,2951.5,-0.00738512,-0.167703,0.934551,7.47422e-06
103779,130606588233781249,-215.76,-385.548,2951.5,-0.250637,-0.297767,2.10185,1.09089e-05
103780,76562155737972736,-232.178,-463.16,2951.5,-0.0356137,-0.252099,1.43977,6.96788e-06
103781,878208318248583168,-197.51,-384.784,2951.5,-0.302451,-0.444011,3.75392,8.19303e-06
103782,117110701461340160,-195.514,-345.393,2951.5,-0.417644,-0.620133,5.06127,2.79782e-05
103783,103584097099579392,-234.819,-405.196,2951.5,-0.129333,-0.377774,2.46892,5.67915e-06
103784,117121490419187712,-166.658,-325.568,2945.5,-0.409355,-0.733346,6.56555,     0
103785,391818940017278976,-168.261,-302.077,2945.5,-0.288118,-0.388582,4.16948,7.47422e-06
103786,117110701461340160,-195.02,-344.658,2945.5,-0.416214,-0.619347,5.06236,1.39891e-05
103787,0,-177.336,-326.764,2945.5,5319.75,-692006,721872,     0
103788,0,-155.706,-282.749,2945.5,-132029,-90330,987122,     0
103789,364797892008869888,-148.418,-340.851,2945.5,-0.0515274,-0.288185,2.22594,5.79264e-06
103790,117121421699710976,-154.36,-315.015,2945.5,-1.18426,-2.5197,24.1849,     0
103791,0,-281.763,-485.276,2948.5,150993,-617071,772285,     0
103792,130604732791128064,-251.852,-552.586,2948.5,-0.18594,-0.200234,1.41405,8.13311e-06
103793,364800297190555648,-273.641,-483.004,2948.5,-0.0390205,-0.247128,1.30938,8.87338e-06
103794,306250821975146496,-269.972,-481.481,2948.5,-1.0007,-1.61858,10.1877,2.11267e-05
103795,220710191723708416,-160.867,-414.692,2954.5,-0.147404,-0.186681,1.56151,7.47422e-06
103796,873704787340689408,-175.006,-427.033,2954.5,-0.29398,-0.506961,3.79857,9.43747e-06
103797,0,-189.302,-500.533,2954.5,-19438.8,95527.4,995237,     0
103798,0,-204.699,-496.77,2954.5,228146,96014.2,968881,     0
103799,864694701867925504,-204.135,-425.897,2954.5,-0.14365,-0.143091,1.33995,7.47422e-06
103800,860199760911405057,-133.799,-370.242,2954.5,-0.148494,-0.0943549,0.275899,7.47422e-06
103801,90072885900607488,-146.713,-418.525,2954.5,-0.272436,-0.991134,6.72792,1.48444e-05
103802,139612344362729472,-210.109,-461.256,2954.5,-0.18067,-0.219475,1.72088,6.04963e-06
103803,0,-208.616,-552.533,2945.5,249906,128117,959757,     0
103804,878205432030560256,-223.088,-650.362,2945.5,-0.407501,-1.45776,6.4509,2.12949e-05
103805,0,-212.417,-506.901,2945.5,-48239.8,442273,895582,     0
103806,0,-103.895,-277.479,2948.5,-46324.5,-282161,958248,     0
103807,558453019583184896,-83.0308,-258.143,2948.5,-0.122019,-0.191308,2.56707,1.09089e-05
103808,364797823289393152,-117.433,-308.789,2948.5,-0.650933,-1.54756,15.1563,2.03579e-05
103809,860199760911405057,-130.565,-368.176,2948.5,-0.148661,-0.0955289,0.276873,6.56826e-06
103810,0,-88.3303,-232.869,2948.5,88829.8,119726,988825,     0
103811,0,-73.1697,-247.325,2948.5,66839.7,179553,981475,     0
103812,711578293131804672,-92.1606,-235.5,2948.5,-0.14131,-0.218491,3.18091,8.13311e-06
103813,900721368583110656,-93.53,-269.443,2948.5,-0.0620626,-0.360332,3.63448,6.96788e-06
103814,878215671232593920,-88.906,-271.098,2948.5,-0.168358,-0.341039,4.04444,6.96788e-06
103815,797166271102713856,-78.3528,-229.577,2948.5,-0.087567,-0.155921,2.03426,6.45466e-06
103816,369299430051938304,-107.117,-277.377,2948.5,-0.281976,-0.573999,6.45892,8.82569e-06
103817,517927701042954240,-106.559,-327.68,2948.5,-0.104424,-0.123335,1.51401,8.87338e-06
103818,747598431496699904,-116.113,-310.074,2948.5,-0.382214,-0.851814,8.39065,1.10949e-05
103819,423346817468465152,-106.287,-252.212,2948.5,-0.354557,-0.688981,8.19423,1.10129e-05
103820,364797892008869888,-148.487,-341.24,2948.5,-0.0513989,-0.28912,2.22576,6.45466e-06
103821,801655577078923264,-71.5699,-244.08,2948.5,-0.234391,-0.980079,11.492,1.24165e-05
103822,779126996142653440,-131.215,-524.455,2951.5,-0.00702824,-0.312656,1.65625,6.96788e-06
103823,337776912719937536,-139.889,-509.473,2951.5,-0.0624637,-0.518924,2.84131,6.61381e-06
103824,635008990568251392,-164.611,-491.325,2951.5,-0.0490292,-0.385449,2.19295,6.96788e-06
103825,0,-132.686,-503.622,2951.5,60183.5,-254587,965175,     0
103826,90072885900607488,-146.591,-418.083,2951.5,-0.272847,-0.991048,6.72799,1.28651e-05
103827,0,-137.051,-580.322,2948.5,-109594,-523158,845160,     0
103828,418838407477723136,-155.167,-551.65,2948.5,-0.0808893,-0.581891,2.94218,9.07561e-06
103829,936749822004690944,-162.832,-534.437,2948.5,-0.13585,-0.182406,1.31556,6.96788e-06
103830,49546124251365376,-175.828,-571.164,2948.5,0.00277887,-0.276186,1.31937,6.45466e-06
103831,639513689707249664,-132.615,-574.231,2948.5,-0.206686,-0.518164,2.86986,7.98581e-06
103832,220679267959177216,-155.354,-613.301,2948.5,-0.162636,-0.291765,1.65826,6.45466e-06
103833,914232854659989504,-174.559,-579.833,2948.5,0.0445379,-0.159107,0.787878,6.96788e-06
103834,585470906495664128,-117.514,-531.877,2948.5,-0.546312,-2.11481,11.9119,2.32072e-05
103835,423338639850733568,-87.496,-340.784,2945.5,-0.119734,-0.71312,5.92115,1.18014e-05
103836,819656506570964992,-51.1673,-249.649,2945.5,-0.0646514,-0.564429,6.37508,7.53092e-06
103837,734088388528832512,-65.3654,-250.592,2945.5,-0.37223,-1.6311,18.8858,1.97952e-05
103838,801655577078923264,-71.5088,-243.824,2945.5,-0.234115,-0.978713,11.4922,1.10369e-05
103839,716082236356558848,-65.7192,-317.547,2945.5,-0.159447,-0.49197,4.95987,8.74465e-06
103840,0,-74.2207,-477.57,2954.5,-3719.04,-13017.8,999908,     0
103841,0,-56.1137,-416.372,2954.5,78194.2,-147085,986028,     0
103842,630504635026636800,-77.0083,-452.657,2954.5,-0.260888,-1.11538,7.5033,1.45284e-05
103843,189152971055955968,-64.1779,-444.581,2954.5,-0.131552,-0.424084,3.05419,6.45466e-06
103844,189151253069037568,-87.7292,-481.294,2954.5,0.0341341,-0.237661,1.38646,8.87338e-06
103845,797139401787310080,-59.1196,-403.897,2954.5,-0.136992,-0.438968,3.46893,6.96788e-06
103846,774619410785632256,-88.7768,-518.514,2954.5,-0.000216701,-0.435103,2.3408,8.13311e-06
103847,630505734538264576,-88.0121,-430.829,2954.5,-0.206714,-1.34664,9.04975,1.76133e-05
103848,585470906495664128,-117.788,-532.942,2954.5,-0.544318,-2.11524,11.9108,2.61081e-05
103849,585472418324152320,-126.671,-642.181,2945.5,-0.0227647,-0.585046,2.56141,9.90711e-06
103850,738590819925098496,-102.729,-546.852,2945.5,-0.138159,-0.321903,1.96408,6.96788e-06
103851,306244843380670464,-41.5344,-302.616,2948.5,-0.0904923,-0.246625,2.6653,8.13311e-06
103852,932246772133134336,-56.458,-343.243,2948.5,-0.0960891,-0.245462,2.41523,8.13311e-06
103853,864691609491472384,-52.0084,-360.319,2948.5,-0.434718,-2.61499,21.6262,3.97938e-05
103854,301741381192253440,-37.386,-254.606,2948.5,-0.114788,-0.437792,5.37601,7.47422e-06
103855,58547207472676864,-21.2813,-311.111,2948.5,-0.0667186,-0.236254,2.55464,6.96788e-06
103856,0,-46.1874,-311.424,2948.5,43565.5,298098,953541,     0
103857,675541043617202176,-41.0903,-354.543,2948.5,0.0386155,-0.190034,1.4708,7.47422e-06
103858,954770680144986112,-20.4017,-506.743,2951.5,0.0496599,-0.430702,2.4399,8.13311e-06
103859,887211325615243264,-42.069,-525.893,2951.5,-0.1859,-1.42669,8.16052,1.54629e-05
103860,684554221466419200,-4.94758,-516.831,2951.5,-0.0828165,-1.19048,6.98344,1.52393e-05
103861,684547761835606016,-1.58387,-479.657,2951.5,-0.0633519,-0.315673,2.12651,6.56826e-06
103862,734088251089879040,-33.3064,-396.919,2951.5,-0.148471,-1.00009,7.63052,1.12724e-05
103863,22525076242956288,-42.3901,-491.81,2951.5,0.0299651,-0.505026,2.88145,5.67915e-06
103864,734093748648017920,1.57255,-455.23,2951.5,0.0680065,-0.341233,2.12724,5.47348e-06
103865,454869334800465920,-14.1136,-620.61,2948.5,0.0839555,-0.261263,1.22234,8.13311e-06
103866,864695182904262656,-7.44274,-548.603,2948.5,-0.0711939,-0.178417,1.20748,6.96788e-06
103867,0,-11.3011,-695.348,2948.5,18416.6,113108,993412,     0
103868,67554475446894592,-24.7842,-584.351,2948.5,-0.0830251,-0.131479,0.955128,7.47422e-06
103869,117097576041283584,-3.08248,-633.053,2948.5,0.0809704,-0.758976,3.47422,8.44832e-06
103870,0,-21.9676,-624.481,2948.5,-78279.8,-175368,981386,     0
103871,22532360507490304,-15.1043,-348.484,2945.5,0.0405979,-0.353592,2.71247,6.96788e-06
103872,535934540409995264,-20.2229,-376.52,2945.5,0.0547282,-0.198569,1.4455,6.96788e-06
103873,117118604201164800,5.8424,-258.989,2945.5,-0.000201049,-1.98991,22.8465,3.03886e-05
103874,346778545697062912,-17.2611,-330.996,2945.5,0.0374218,-0.306381,2.55752,7.47422e-06
103875,292755897292161024,2.40552,-372.911,2945.5,0.0661573,-0.376752,2.80162,6.96788e-06
103876,0,10.9119,-376.304,2945.5,120611,510233,851537,     0
103877,711579049046048768,1.7965,-254.525,2945.5,-0.0394653,-0.661455,7.93573,1.29798e-05
103878,292734456815419392,46.0862,-439.629,2954.5,0.233146,-1.66575,11.0555,2.5265e-05
103879,436849851049705472,48.3471,-445.312,2954.5,0.0291197,-0.830503,5.65035,8.06707e-06
103880,585472212165722112,19.2857,-440.662,2954.5,0.0840517,-0.486812,3.17384,6.96788e-06
103881,423345786676314112,45.2247,-529.174,2954.5,0.0998653,-0.328645,1.76306,6.96788e-06
103882,684547761835606016,-1.67323,-480.102,2954.5,-0.0630747,-0.315282,2.12649,7.47422e-06
103883,0,26.8734,-540.368,2954.5,-237869,-534530,810984,     0
103884,734093748648017920,1.66845,-455.711,2954.5,0.0673333,-0.341609,2.12713,6.04963e-06
103885,409832101576179712,21.1587,-478.085,2954.5,-0.0468145,-0.575896,3.70556,7.61111e-06
103886,711569703197212672,5.03361,-490.642,2954.5,0.077332,-0.304367,1.77445,6.45466e-06
103887,734102957057900544,23.1853,-448.5,2954.5,-0.0559027,-0.143422,1.14927,6.04963e-06
103888,117097576041283584,-3.15239,-632.397,2945.5,0.0809759,-0.759405,3.47419,7.64372e-06
