hit_id,x,y,z,volume_id,layer_id,module_id
82845,-353.509,-55.9682,278,13,4,730
82846,-353.074,-79.7375,288,13,4,730
82847,-353.842,-37.8246,326.4,13,4,730
82848,-344.128,-101.992,346.8,13,4,731
82849,-341.864,-119.244,335.4,13,4,731
82850,-343.519,-106.632,264.6,13,4,731
82851,-346.06,-87.278,313.2,13,4,731
82852,-341.472,-122.232,338,13,4,731
82853,-341.599,-121.267,325.2,13,4,731
82854,-347.236,-78.3149,284.4,13,4,731
82855,-346.226,-86.0089,267,13,4,731
82856,-346.117,-86.8418,268.8,13,4,731
82857,-342.624,-113.454,297,13,4,731
82858,-342.279,-116.087,296.16,13,4,731
82859,-335.01,-121.845,332.1,13,4,732
82860,-332.061,-133.759,274.4,13,4,732
82861,-333.775,-126.835,343.2,13,4,732
82862,-333.102,-129.553,260.4,13,4,732
82863,-330.093,-141.706,270,13,4,732
82864,-336.515,-115.769,329.4,13,4,732
82865,-335.688,-119.108,325.2,13,4,732
82866,-329.459,-144.268,266.4,13,4,732
82867,-328.344,-148.772,285,13,4,732
82868,-330.295,-140.89,273.6,13,4,732
82869,-331.676,-135.312,315.2,13,4,732
82870,-326.642,-155.645,322.8,13,4,732
82871,-308.58,-187.413,270,13,4,733
82872,-311.04,-180.774,265.2,13,4,733
82873,-314.519,-171.385,313.6,13,4,733
82874,-321.557,-152.393,317.2,13,4,733
82875,-316.062,-167.221,288.4,13,4,733
82876,-313.834,-173.235,306,13,4,733
82877,-315.738,-168.096,256.2,13,4,733
82878,-295.832,-200.605,310.8,13,4,734
82879,-282.233,-227.57,274.8,13,4,734
82880,-281.927,-228.177,331.2,13,4,734
82881,-292.044,-208.117,335.6,13,4,734
82882,-290.915,-210.355,328.8,13,4,734
82883,-281.63,-228.767,323.7,13,4,734
82884,-284.773,-222.534,331.2,13,4,734
82885,-295.534,-201.197,275.143,13,4,734
82886,-289.069,-214.016,307.5,13,4,734
82887,-265.884,-241.069,306,13,4,735
82888,-275.519,-226.341,326.4,13,4,735
82889,-272.534,-230.904,314,13,4,735
82890,-271.214,-232.922,303.84,13,4,735
82891,-261.716,-247.44,261.2,13,4,735
82892,-254.826,-257.974,265.2,13,4,735
82893,-278.256,-222.157,270,13,4,735
82894,-275.164,-226.883,317.52,13,4,735
82895,-273.931,-228.768,292.5,13,4,735
82896,-277.928,-222.659,325.2,13,4,735
82897,-261.351,-247.998,334.2,13,4,735
82898,-272.836,-230.441,338.1,13,4,735
82899,-265.556,-241.571,255.6,13,4,735
82900,-244.746,-260.234,271.2,13,4,736
82901,-243.079,-262.247,287.8,13,4,736
82902,-245.817,-258.94,338.4,13,4,736
82903,-226.89,-281.802,292.8,13,4,736
82904,-250.051,-253.825,267.6,13,4,736
82905,-225.691,-283.25,284.4,13,4,736
82906,-205.995,-293.785,329.04,13,4,737
82907,-198.894,-300.631,258,13,4,737
82908,-224.517,-275.928,345.12,13,4,737
82909,-223.631,-276.783,288,13,4,737
82910,-222.45,-277.921,279.6,13,4,737
82911,-197.022,-302.435,322.8,13,4,737
82912,-214.214,-285.861,295.2,13,4,737
82913,-163.507,-321.375,277.2,13,4,738
82914,-188.062,-302.518,267.6,13,4,738
82915,-168.488,-317.55,290.4,13,4,738
82916,-166.608,-318.993,317.25,13,4,738
82917,-185.101,-304.792,281.2,13,4,738
82918,-157.788,-325.767,285.771,13,4,738
82919,-177.308,-310.777,337.2,13,4,738
82920,-139.403,-329.877,353.52,13,4,739
82921,-131.087,-334.893,325.2,13,4,739
82922,-143.246,-327.559,318,13,4,739
82923,-139.821,-329.625,309.6,13,4,739
82924,-145.164,-326.403,339.6,13,4,739
82925,-105.78,-341.488,320.4,13,4,740
82926,-78.2625,-354.125,300,13,4,740
82927,-86.0051,-350.569,314.4,13,4,740
82928,-119.157,-335.345,339.6,13,4,740
82929,-109.027,-339.997,271.6,13,4,740
82930,-115.849,-336.864,280.8,13,4,740
82931,-95.4925,-346.212,294,13,4,740
82932,-79.2042,-347.124,347.76,13,4,741
82933,-57.3823,-354.314,294,13,4,741
82934,-63.6887,-352.236,276,13,4,741
82935,-40.9196,-359.739,342.4,13,4,741
82936,-76.6436,-347.967,324,13,4,741
82937,-64.4106,-351.998,271.2,13,4,741
82938,-75.3899,-348.381,294,13,4,741
82939,-82.4942,-346.04,315.6,13,4,741
82940,-9.87256,-360.075,362.4,13,4,742
82941,-15.589,-358.879,307.2,13,4,742
82942,2.34688,-362.629,264.545,13,4,742
82943,-5.72229,-360.942,342,13,4,742
82944,-40.7385,-353.621,336.8,13,4,742
82945,1.75602,-362.506,330.6,13,4,742
82946,-6.66197,-360.746,288,13,4,742
82947,-32.2605,-355.394,271.92,13,4,742
82948,-38.9244,-354.001,322.8,13,4,742
82949,40.3017,-359.838,273.6,13,4,743
82950,9.83653,-356.969,322.2,13,4,743
82951,-3.1062,-355.75,342,13,4,743
82952,7.48693,-356.748,290.4,13,4,743
82953,15.6508,-357.517,285.6,13,4,743
82954,9.79671,-356.966,309.6,13,4,743
82955,37.368,-359.562,360.4,13,4,743
82956,2.23019,-356.253,325.2,13,4,743
82957,74.6184,-353.168,349.8,13,4,744
82958,36.4648,-353.866,354.6,13,4,744
82959,45.0805,-353.709,268.457,13,4,744
82960,39.0244,-353.82,313.8,13,4,744
82961,46.3031,-353.686,266.4,13,4,744
82962,106.791,-343.499,350.4,13,4,745
82963,99.7312,-344.425,260.4,13,4,745
82964,107.856,-343.359,354.686,13,4,745
82965,94.1392,-345.159,362.4,13,4,745
82966,101.119,-344.243,255.6,13,4,745
82967,110.122,-343.061,325.2,13,4,745
82968,87.4367,-346.039,336,13,4,745
82969,103.697,-343.905,342,13,4,745
82970,87.9126,-345.976,301.8,13,4,745
82971,138.832,-330.805,344.4,13,4,746
82972,155.948,-326.567,350.88,13,4,746
82973,155.451,-326.69,341.4,13,4,746
82974,150.248,-327.978,304.2,13,4,746
82975,147.141,-328.748,310.8,13,4,746
82976,159.256,-325.748,362.4,13,4,746
82977,157.482,-319.672,314.4,13,4,747
82978,181.474,-310.78,322,13,4,747
82979,185.575,-309.261,328.8,13,4,747
82980,155.306,-320.478,356.4,13,4,747
82981,181.974,-310.595,319.2,13,4,747
82982,168.134,-315.724,289.2,13,4,747
82983,153.431,-321.173,336,13,4,747
82984,171.472,-314.487,273,13,4,747
82985,188.85,-308.047,335.2,13,4,747
82986,217.427,-287.349,315.6,13,4,748
82987,212.224,-289.973,305.2,13,4,748
82988,197.581,-297.357,344,13,4,748
82989,219.248,-286.43,318,13,4,748
82990,213.534,-289.312,355.2,13,4,748
82991,205.927,-293.149,260.4,13,4,748
82992,186.355,-303.019,273.6,13,4,748
82993,222.606,-284.737,274.8,13,4,748
82994,241.415,-265.658,336.8,13,4,749
82995,228.751,-273.942,310.8,13,4,749
82996,248.199,-261.22,285,13,4,749
82997,238.135,-267.804,275.2,13,4,749
82998,219.847,-279.767,271.2,13,4,749
82999,230.793,-272.607,340.8,13,4,749
83000,225.37,-276.154,358.2,13,4,749
83001,223.931,-277.095,267.6,13,4,749
83002,257.237,-255.308,312,13,4,749
83003,235.513,-269.519,340.8,13,4,749
83004,253.209,-250.561,284.4,13,4,750
83005,260.788,-244.287,354,13,4,750
83006,251.278,-252.16,306.4,13,4,750
83007,255.735,-248.47,259.2,13,4,750
83008,273.236,-233.981,288,13,4,750
83009,280.004,-220.29,346.8,13,4,751
83010,293.307,-206.491,321.12,13,4,751
83011,308.182,-191.061,362.4,13,4,751
83012,292.552,-207.274,284.4,13,4,751
83013,298.289,-201.322,282.4,13,4,751
83014,309.632,-178.799,357.6,13,4,752
83015,305.799,-183.79,272,13,4,752
83016,312.872,-174.579,344.4,13,4,752
83017,312.117,-175.563,304.8,13,4,752
83018,321.399,-163.476,350.4,13,4,752
83019,322.13,-162.524,289.2,13,4,752
83020,299.224,-192.351,354.72,13,4,752
83021,328.026,-154.847,362.4,13,4,752
83022,314.748,-172.136,318,13,4,752
83023,324.747,-147.91,355.714,13,4,753
83024,335.616,-129.888,279.6,13,4,753
83025,329.481,-140.061,277.2,13,4,753
83026,344.137,-100.012,279.2,13,4,754
83027,349.484,-88.3678,296.4,13,4,754
83028,350.274,-86.649,325.029,13,4,754
83029,351.849,-83.2182,350.8,13,4,754
83030,348.7,-90.0763,302.4,13,4,754
83031,349.935,-87.3864,362.4,13,4,754
83032,358.876,-43.5384,315.36,13,4,755
83033,346.709,-80.4617,345.3,13,4,755
83034,359.847,-40.5904,301.2,13,4,755
83035,350.208,-69.8432,310.8,13,4,755
83036,357.619,-47.3527,326.4,13,4,755
83037,352.186,-63.8407,339.6,13,4,755
83038,353.976,-39.0419,296.4,13,4,756
83039,358.8,-15.9674,281.2,13,4,756
83040,360.738,-6.70113,321.6,13,4,756
83041,358.338,24.3722,262.8,13,4,757
83042,356.812,8.16393,261.6,13,4,757
83043,360.122,43.3084,354.9,13,4,757
83044,357.731,17.9208,334.8,13,4,757
83045,353.385,62.7537,295.6,13,4,758
83046,353.714,44.7834,348,13,4,758
83047,353.407,61.5406,261.6,13,4,758
83048,342.635,113.374,281.4,13,4,759
83049,345.482,91.6803,297.6,13,4,759
83050,347.278,77.9976,358.8,13,4,759
83051,345.301,93.0551,264.8,13,4,759
83052,329.451,144.302,276.686,13,4,760
83053,331.785,134.872,360,13,4,760
83054,330.564,139.803,334.8,13,4,760
83055,334.294,124.738,300,13,4,760
83056,335.371,120.389,279.6,13,4,760
83057,333.16,129.32,268.8,13,4,760
83058,329.254,145.097,265.6,13,4,760
83059,330.139,141.519,339.12,13,4,760
83060,330.593,139.687,272.4,13,4,760
83061,321.224,153.294,338.2,13,4,761
83062,314.07,172.597,288.6,13,4,761
83063,317.614,163.033,320.4,13,4,761
83064,318.629,160.295,357.6,13,4,761
83065,309.724,184.325,332,13,4,761
83066,292.716,206.784,342,13,4,762
83067,283.296,225.463,290.4,13,4,762
83068,282.41,227.22,289.92,13,4,762
83069,293.707,204.82,330.6,13,4,762
83070,294.482,203.284,282,13,4,762
83071,297.237,197.819,318,13,4,762
83072,292.969,206.284,362.4,13,4,762
83073,298.678,194.962,294,13,4,762
83074,298.336,195.641,271.2,13,4,762
83075,260.475,249.337,298.8,13,4,763
83076,265.757,241.263,331.92,13,4,763
83077,256.008,256.166,324,13,4,763
83078,270.001,234.776,295.2,13,4,763
83079,275.278,226.709,284.4,13,4,763
83080,263.439,244.807,283.6,13,4,763
83081,240.644,265.188,329.28,13,4,764
83082,252.619,250.723,318.4,13,4,764
83083,230.476,277.471,292.457,13,4,764
83084,248.036,256.259,258,13,4,764
83085,247.501,256.906,352.8,13,4,764
83086,199.153,300.381,316.8,13,4,765
83087,206.093,293.69,295.2,13,4,765
83088,195.813,303.601,300,13,4,765
83089,217.094,283.085,330,13,4,765
83090,199.671,299.881,262.8,13,4,765
83091,216.796,283.372,359.6,13,4,765
83092,168.224,317.753,278,13,4,766
83093,159.95,324.107,351.086,13,4,766
83094,177.593,310.558,331.8,13,4,766
83095,167.34,318.432,294.72,13,4,766
83096,157.139,326.266,282.15,13,4,766
83097,178.936,309.526,258.8,13,4,766
83098,172.052,314.813,318.4,13,4,766
83099,189.172,301.665,272.4,13,4,766
83100,191.7,299.724,359.6,13,4,766
83101,188.214,302.401,270.48,13,4,766
83102,129.08,336.103,344.057,13,4,767
83103,128.244,336.608,307.2,13,4,767
83104,130.539,335.224,262.8,13,4,767
83105,117.043,343.363,267.6,13,4,767
83106,145.717,326.069,338.325,13,4,767
83107,139.444,329.852,322.8,13,4,767
83108,134.512,332.827,264.6,13,4,767
83109,130.032,335.529,361.68,13,4,767
83110,148.304,324.509,355.6,13,4,767
83111,134.786,332.662,291,13,4,767
83112,85.8839,350.625,283.6,13,4,768
83113,103.78,342.406,295.2,13,4,768
83114,105.198,341.755,273.6,13,4,768
83115,117.284,336.205,262.5,13,4,768
83116,84.4057,351.304,348,13,4,768
83117,89.0221,349.184,294,13,4,768
83118,82.2246,352.305,309,13,4,768
83119,73.8703,348.881,297.6,13,4,769
83120,82.5321,346.027,359.4,13,4,769
83121,78.0872,347.492,303.6,13,4,769
83122,52.9374,355.779,286.8,13,4,769
83123,64.6765,351.911,325.2,13,4,769
83124,70.983,349.833,280.8,13,4,769
83125,14.4144,359.125,279.6,13,4,770
83126,14.8842,359.027,288,13,4,770
83127,22.5191,357.431,344.4,13,4,770
83128,13.553,359.305,326.4,13,4,770
83129,1.8461,361.753,290.4,13,4,770
83130,31.4461,355.564,340.8,13,4,770
83131,-2.93063,362.751,360.6,13,4,770
83132,13.5921,359.297,326.4,13,4,770
83133,9.67679,360.115,310.8,13,4,770
83134,21.8144,357.578,310.8,13,4,770
83135,26.3562,356.628,307.2,13,4,770
83136,35.4789,354.721,325.2,13,4,770
83137,-22.2085,358.134,326,13,4,771
83138,-17.1641,357.659,356.4,13,4,771
83139,1.63272,355.889,285.6,13,4,771
83140,-14.5676,357.415,331.92,13,4,771
83141,-18.0801,357.746,255.6,13,4,771
83142,-3.82314,356.403,362.4,13,4,771
83143,-12.3454,357.206,290.4,13,4,771
83144,-23.297,358.237,351.6,13,4,771
83145,-1.9116,356.223,354,13,4,771
83146,-41.815,359.981,324,13,4,771
83147,-9.6175,356.949,332.1,13,4,771
83148,-71.8189,353.219,348.6,13,4,772
83149,-51.3756,353.594,316.7,13,4,772
83150,-57.8612,353.475,309.6,13,4,772
83151,-55.7816,353.513,351.6,13,4,772
83152,-50.8624,353.603,351.6,13,4,772
83153,-60.1708,353.433,321.45,13,4,772
83154,-43.3436,353.741,265.2,13,4,772
83155,-92.566,345.366,300.4,13,4,773
83156,-110.241,343.046,265.2,13,4,773
83157,-112.449,342.756,340,13,4,773
83158,-107.267,343.436,274.2,13,4,773
83159,-108.742,343.243,287.52,13,4,773
83160,-146.106,329.004,354.8,13,4,774
83161,-130.679,332.823,284.4,13,4,774
83162,-133.979,332.006,300,13,4,774
83163,-115.652,336.544,314.4,13,4,774
83164,-127.572,333.592,276,13,4,774
83165,-137.124,331.228,313.8,13,4,774
83166,-139.32,330.684,310.457,13,4,774
83167,-153.043,327.286,331.2,13,4,774
83168,-147.452,328.671,284.4,13,4,774
83169,-130.834,332.785,286.2,13,4,774
83170,-130.562,332.852,346.8,13,4,774
83171,-177.523,312.244,263.6,13,4,775
83172,-184.187,309.775,298.8,13,4,775
83173,-186.1,309.066,279,13,4,775
83174,-182.049,310.567,271.2,13,4,775
83175,-174.923,313.208,345.6,13,4,775
83176,-195.814,305.466,300,13,4,775
83177,-187.263,308.635,271.2,13,4,775
83178,-154.774,320.675,338.88,13,4,775
83179,-214.784,288.682,310.8,13,4,776
83180,-225.141,283.458,272.4,13,4,776
83181,-192.105,300.119,295.2,13,4,776
83182,-206.891,292.662,341.4,13,4,776
83183,-207.034,292.59,303.6,13,4,776
83184,-196.105,298.102,339.6,13,4,776
83185,-241.571,265.556,302.4,13,4,777
83186,-238.86,267.329,337.2,13,4,777
83187,-250.71,259.578,324,13,4,777
83188,-224.132,276.964,273.6,13,4,777
83189,-244.852,263.41,324,13,4,777
83190,-229.822,273.242,338.4,13,4,777
83191,-227.881,274.512,343.2,13,4,777
83192,-226.508,275.409,362.4,13,4,777
83193,-262.883,242.552,283.2,13,4,778
83194,-276.708,231.108,288.8,13,4,778
83195,-273.976,233.369,279.6,13,4,778
83196,-282.665,226.176,289.8,13,4,778
83197,-272.897,234.262,297.6,13,4,778
83198,-258.785,245.945,256.8,13,4,778
83199,-277.92,230.104,297.6,13,4,778
83200,-278.905,229.288,309.6,13,4,778
83201,-277.088,230.793,292.8,13,4,778
83202,-289.47,210.47,310.8,13,4,779
83203,-280.642,219.628,292.8,13,4,779
83204,-278.838,221.5,358.8,13,4,779
83205,-296.994,202.666,262.8,13,4,779
83206,-297.494,202.148,268.8,13,4,779
83207,-276.866,223.544,284.4,13,4,779
83208,-308.487,180.29,330,13,4,780
83209,-315.241,171.495,316.933,13,4,780
83210,-325.653,157.937,320.16,13,4,780
83211,-313.847,173.31,294,13,4,780
83212,-322.002,152.46,314.4,13,4,781
83213,-326.795,144.514,276,13,4,781
83214,-341.38,120.331,277.8,13,4,781
83215,-341.504,120.126,291.6,13,4,781
83216,-338.46,112.375,342.857,13,4,782
83217,-349.033,89.3493,340.2,13,4,782
83218,-353.997,78.5411,287.2,13,4,782
83219,-342.957,102.581,328.8,13,4,782
83220,-345.945,96.0741,308.4,13,4,782
83221,-336.297,117.085,286.8,13,4,782
83222,-341.088,106.652,333.6,13,4,782
83223,-346.975,93.8325,268.4,13,4,782
83224,-336.767,116.059,273.12,13,4,782
83225,-346.396,95.0926,326.4,13,4,782
83226,-354.715,56.1666,342.6,13,4,783
83227,-354.84,55.7867,330,13,4,783
83228,-354.69,56.2425,268.2,13,4,783
83229,-354.389,57.1543,255.6,13,4,783
83230,-359.684,41.0842,306,13,4,783
83231,-347.492,78.0872,282,13,4,783
83232,-355.179,33.2863,308.4,13,4,784
83233,-360.901,5.91806,315.6,13,4,784
83234,-354.729,35.4398,322.8,13,4,784
83235,-362.328,-0.905832,285.429,13,4,784
83236,-359.199,14.062,357.6,13,4,784
83237,-356.096,28.9011,345.6,13,4,784
83238,-359.516,-5.2458,393.7,13,4,785
83239,-360.152,-11.9959,390.4,13,4,785
83240,-359.487,-4.93385,455.4,13,4,785
83241,-359.797,-8.22595,392.6,13,4,785
83242,-360.157,-12.049,390.2,13,4,785
83243,-355.982,-82.9916,408.28,13,4,786
83244,-356.731,-42.042,366.467,13,4,786
83245,-356.352,-62.763,368.2,13,4,786
83246,-356.25,-68.3221,455.8,13,4,786
83247,-355.956,-84.3994,388.6,13,4,786
83248,-350.017,-79.9188,381.1,13,4,787
83249,-348.016,-95.168,397,13,4,787
83250,-346.017,-110.397,446.2,13,4,787
83251,-349.427,-84.4122,401.08,13,4,787
83252,-337.118,-125.676,396.76,13,4,788
83253,-333.413,-140.64,383.8,13,4,788
83254,-338.767,-119.013,364.6,13,4,788
83255,-337.861,-122.676,409.4,13,4,788
83256,-329.122,-157.971,416.6,13,4,788
83257,-335.217,-133.354,399.8,13,4,788
83258,-336.066,-129.924,376.6,13,4,788
83259,-329.068,-158.191,392.2,13,4,788
83260,-337.537,-123.983,421,13,4,788
83261,-332.673,-143.63,449.8,13,4,788
83262,-315.737,-176.636,375.4,13,4,789
83263,-321.588,-160.846,364.6,13,4,789
83264,-316.156,-175.504,402.52,13,4,789
83265,-316.547,-174.449,432.6,13,4,789
83266,-323.877,-154.67,409.4,13,4,789
83267,-323.166,-156.589,442.9,13,4,789
83268,-290.354,-218.056,376,13,4,790
83269,-293.452,-211.913,434.8,13,4,790
83270,-300.945,-197.055,379,13,4,790
83271,-271.887,-237.311,443.8,13,4,791
83272,-268.143,-243.035,458.2,13,4,791
83273,-277.252,-229.11,410.8,13,4,791
83274,-262.895,-251.057,401,13,4,791
83275,-272.216,-236.809,452.2,13,4,791
83276,-269.887,-240.368,429,13,4,791
83277,-260.712,-254.394,423.8,13,4,791
83278,-238.868,-271.985,426.28,13,4,792
83279,-232.477,-279.705,435.8,13,4,792
83280,-241.618,-268.664,386.2,13,4,792
83281,-247.03,-262.125,386.92,13,4,792
83282,-249.091,-259.636,445.6,13,4,792
83283,-250.278,-258.203,403.9,13,4,792
83284,-230.165,-282.498,400.6,13,4,792
83285,-250.418,-258.034,379.6,13,4,792
83286,-208.971,-295.036,453.8,13,4,793
83287,-216.036,-288.225,431.8,13,4,793
83288,-201.235,-302.494,406.6,13,4,793
83289,-160.93,-327.095,435.4,13,4,794
83290,-191.893,-303.316,393.4,13,4,794
83291,-156.901,-330.189,451.6,13,4,794
83292,-176.549,-315.1,446.6,13,4,794
83293,-141.38,-332.149,437.8,13,4,795
83294,-147.58,-328.41,453.4,13,4,795
83295,-151.841,-325.84,443.56,13,4,795
83296,-149.087,-327.501,453.4,13,4,795
83297,-144.703,-330.145,459.4,13,4,795
83298,-148.436,-327.893,381.4,13,4,795
83299,-123.5,-342.932,435.4,13,4,795
83300,-120.634,-344.661,415.4,13,4,795
83301,-89.3437,-352.3,367,13,4,796
83302,-117.539,-339.352,408.6,13,4,796
83303,-83.0067,-355.21,433.8,13,4,796
83304,-60.2022,-356.508,409,13,4,797
83305,-47.4536,-360.709,432.657,13,4,797
83306,-68.3702,-353.817,445.6,13,4,797
83307,-74.6007,-351.764,367,13,4,797
83308,-57.011,-357.56,424.6,13,4,797
83309,-10.9413,-362.882,433,13,4,798
83310,-17.156,-361.582,381.564,13,4,798
83311,-15.6285,-361.902,406.771,13,4,798
83312,-8.78786,-363.332,365.8,13,4,798
83313,-19.4768,-361.097,404.2,13,4,798
83314,-25.5064,-359.836,449.8,13,4,798
83315,-7.88733,-363.52,422.2,13,4,798
83316,-22.6873,-360.426,430.6,13,4,798
83317,-14.7783,-362.079,432.4,13,4,798
83318,-23.9011,-360.172,407.8,13,4,798
83319,0.648127,-365.305,398.2,13,4,798
83320,-21.0037,-360.778,368.2,13,4,798
83321,38.8106,-362.677,399,13,4,799
83322,8.88968,-359.86,392.8,13,4,799
83323,17.6111,-360.681,433,13,4,799
83324,37.6424,-362.567,419.2,13,4,799
83325,25.2573,-361.401,385,13,4,799
83326,34.6158,-362.282,458.2,13,4,799
83327,3.33426,-359.336,409.3,13,4,799
83328,42.6204,-363.036,442.6,13,4,799
83329,23.3059,-361.217,385.6,13,4,799
83330,-1.54416,-358.877,399.4,13,4,799
83331,37.8416,-362.586,363.4,13,4,799
83332,-1.22557,-358.907,421,13,4,799
83333,48.1254,-356.62,400.6,13,4,800
83334,75.1609,-356.125,394.6,13,4,800
83335,69.6018,-356.227,367,13,4,800
83336,76.8006,-356.095,421,13,4,800
83337,40.0068,-356.768,392.2,13,4,800
83338,37.3672,-356.817,412.6,13,4,800
83339,48.1254,-356.62,439,13,4,800
83340,59.2436,-356.416,465.4,13,4,800
83341,67.6502,-356.262,389.08,13,4,800
83342,69.2552,-356.233,421.8,13,4,800
83343,46.9456,-356.641,410.5,13,4,800
83344,98.4399,-347.586,389.5,13,4,801
83345,109.644,-346.116,410.2,13,4,801
83346,110.754,-345.97,358.6,13,4,801
83347,94.2955,-348.13,365.8,13,4,801
83348,95.5117,-347.971,404.6,13,4,801
83349,77.321,-350.358,423.4,13,4,801
83350,90.0783,-348.684,433.8,13,4,801
83351,98.6184,-347.563,451,13,4,801
83352,161.258,-328.308,365.8,13,4,802
83353,131.827,-335.595,397,13,4,802
83354,157.259,-329.299,401.8,13,4,802
83355,137.961,-334.076,457.6,13,4,802
83356,165.722,-319.781,410.2,13,4,803
83357,164.591,-320.201,400.508,13,4,803
83358,157.145,-322.96,359,13,4,803
83359,221.484,-288.625,448.6,13,4,804
83360,200.913,-299,449.2,13,4,804
83361,200.698,-299.108,413.8,13,4,804
83362,214.27,-292.263,358.6,13,4,804
83363,215.734,-291.525,449.8,13,4,804
83364,222.699,-288.012,457.6,13,4,804
83365,227.413,-285.635,373.6,13,4,804
83366,196.02,-301.467,373,13,4,804
83367,245.378,-266.61,419.8,13,4,805
83368,225.796,-279.42,368.2,13,4,805
83369,257.663,-258.574,401.8,13,4,805
83370,230.583,-276.289,385,13,4,805
83371,231.051,-275.982,421,13,4,805
83372,227.302,-278.435,361,13,4,805
83373,269.619,-240.827,382.6,13,4,806
83374,261.146,-247.842,419.8,13,4,806
83375,281.836,-230.713,445.3,13,4,806
83376,274.918,-236.44,411.4,13,4,806
83377,253.165,-254.448,395.2,13,4,806
83378,286.17,-218.167,377.8,13,4,807
83379,294.749,-209.269,451,13,4,807
83380,281.812,-222.688,370.6,13,4,807
83381,292.981,-211.102,378.6,13,4,807
83382,296.637,-207.311,412.6,13,4,807
83383,300.607,-203.193,392.2,13,4,807
83384,287.725,-216.555,426.4,13,4,807
83385,317.008,-174.063,386.2,13,4,808
83386,321.703,-167.95,393.229,13,4,808
83387,321.564,-168.131,377.8,13,4,808
83388,312.16,-180.377,358.6,13,4,808
83389,329.507,-157.789,393.4,13,4,808
83390,311.648,-181.043,395.8,13,4,808
83391,313.963,-178.029,393.4,13,4,808
83392,329.312,-158.043,365.8,13,4,808
83393,303.365,-191.829,358.6,13,4,808
83394,327.728,-160.105,416.2,13,4,808
83395,323.7,-155.389,403.6,13,4,809
83396,327.776,-148.63,428.6,13,4,809
83397,323.232,-156.166,386.6,13,4,809
83398,341.755,-125.453,382,13,4,809
83399,322.398,-157.547,415,13,4,809
83400,322.419,-157.513,415,13,4,809
83401,326.273,-151.123,358.943,13,4,809
83402,345.67,-118.962,454.9,13,4,809
83403,340.242,-115.601,463.4,13,4,810
83404,356.69,-79.7836,438.4,13,4,810
83405,356.74,-79.6746,464.2,13,4,810
83406,340.885,-114.2,446.92,13,4,810
83407,352.506,-88.8954,365.4,13,4,810
83408,356.023,-81.2376,411.4,13,4,810
83409,354.604,-84.3274,416.2,13,4,810
83410,354.365,-84.8484,423,13,4,810
83411,350.38,-93.524,376.6,13,4,810
83412,352.264,-73.0811,442.6,13,4,811
83413,352.445,-72.534,361.24,13,4,811
83414,358.265,-54.8709,414.2,13,4,811
83415,361.841,-44.0182,419.8,13,4,811
83416,357.147,-58.2647,407.2,13,4,811
83417,349.273,-82.1609,418.6,13,4,811
83418,350.42,-78.6784,404.6,13,4,811
83419,363.748,-38.2309,450.6,13,4,811
83420,362.621,-41.6501,373.4,13,4,811
83421,356.208,-61.114,434.2,13,4,811
83422,350.324,-78.9697,430.6,13,4,811
83423,356.415,-41.8725,418.6,13,4,812
83424,358.649,-31.1836,427,13,4,812
83425,359.636,-26.4656,423.1,13,4,812
83426,357.626,-36.0778,442.6,13,4,812
83427,356.48,-41.5593,367,13,4,812
83428,362.53,37.2442,394.6,13,4,813
83429,361.604,27.4077,463,13,4,813
83430,359.818,8.45161,418.6,13,4,813
83431,356.184,71.9215,395.8,13,4,814
83432,356.081,77.5605,365.8,13,4,814
83433,356.508,54.2444,464.2,13,4,814
83434,356.234,69.2019,381.4,13,4,814
83435,355.999,82.0718,378.28,13,4,814
83436,348.843,88.8621,383.8,13,4,815
83437,345.845,111.706,370.6,13,4,815
83438,344.455,122.295,435.4,13,4,815
83439,348.75,89.5759,373,13,4,815
83440,344.518,121.819,391,13,4,815
83441,350.467,76.4882,433,13,4,815
83442,345.382,115.236,389.8,13,4,815
83443,350.285,77.8763,361,13,4,815
83444,345.923,111.111,413.2,13,4,815
83445,346.511,106.63,442.6,13,4,815
83446,330.577,152.095,465.4,13,4,816
83447,338.33,120.78,438.7,13,4,816
83448,330.103,154.01,415.4,13,4,816
83449,333.884,138.738,410.8,13,4,816
83450,334.35,136.855,363.1,13,4,816
83451,332.07,146.063,401.4,13,4,816
83452,337.662,123.479,428.2,13,4,816
83453,338.447,120.308,384.6,13,4,816
83454,329.145,157.88,385,13,4,816
83455,314.625,179.637,440.2,13,4,817
83456,319.781,165.722,373,13,4,817
83457,318.183,170.035,373,13,4,817
83458,315.667,176.824,454.6,13,4,817
83459,317.877,170.86,454.6,13,4,817
83460,322.395,158.67,387.4,13,4,817
83461,313.712,182.1,383,13,4,817
83462,321.227,161.821,361,13,4,817
83463,310.587,190.533,377.5,13,4,817
83464,315.639,176.899,404.8,13,4,817
83465,303.088,192.805,367,13,4,818
83466,300.945,197.055,389.8,13,4,818
83467,292.623,213.556,389.8,13,4,818
83468,292.858,213.091,451,13,4,818
83469,289.94,218.877,395.8,13,4,818
83470,301.401,196.151,402.2,13,4,818
83471,297.793,203.305,435.4,13,4,818
83472,264.179,249.094,425.8,13,4,819
83473,267.46,244.079,421.72,13,4,819
83474,263.194,250.6,458.2,13,4,819
83475,258.004,258.533,362.2,13,4,819
83476,276.354,230.482,405.4,13,4,819
83477,269.479,240.993,449.8,13,4,819
83478,242.651,267.416,419.5,13,4,820
